face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value,label
405.2277413772184,449.701529149208,0.5375120170116907,313.38325171410787,149.18941194288396,279.89173317389856,0.7733509326114613,0.690702300446289,0.3317520672547767,0.5593846291303635,46.96541763264736,5.488185688730014,0.4727931844974197,0.6438554372551365,20.354692,0.5435580051120984,148.210768,Pitta
421.62883716748,489.5373244017608,0.4713665094356519,349.5060064259829,149.62472462977854,274.0475799380371,0.8289423673531885,0.6499735212114524,0.3056451820351543,0.5480779707431793,50.23087472117739,3.689682797716909,0.3230353907426334,0.2234917109391225,10.237808,0.5617197361652672,122.54952,Pitta
434.5447111401946,518.6906646753644,0.4323206874429048,352.75220093955784,148.53535944196986,286.72496920074286,0.8117742361055947,0.6598284637923909,0.2863659779474428,0.573412150144577,43.95085546090067,11.69634332525927,0.2730228772950919,0.3885375800506265,23.808376,0.6231576445075327,105.893572,Pitta
433.9497170180253,519.6186730513023,0.427933623628879,357.1794971879452,148.69608470723844,295.7262082990531,0.8230895958231694,0.6814757486908772,0.2861638590354461,0.5914199948310852,54.99431805245655,20.48392452115349,0.7547432708514449,0.3555615778851383,0.0,0.0,176.190724,Pitta
447.74633352441856,518.0107761959164,0.4764771599478346,354.3465922003659,157.23687349291205,301.6856651837916,0.7914003212737442,0.673787014198607,0.3035397731444946,0.6029359102249146,50.50617894331065,9.66445356871367,0.5973346356736638,0.2425144857953662,8.682244,0.3948454560543065,178.738476,Pitta
432.4484687545916,518.4771179224059,0.4261783990470172,342.2033998786885,158.31351344267995,283.60548891487014,0.7913160170602526,0.6558133729357989,0.3053432986147187,0.5672082751989365,47.69992291701855,38.16419185655785,0.5439218196077776,0.4001007439449743,17.28496,0.2950965199944306,158.18512,Pitta
404.9016153547048,503.3072896749523,0.3770263476657438,323.3395877244357,154.65921924643246,266.66521523027166,0.798563343446238,0.6585926188431372,0.3072858717113257,0.5332224369049072,42.7240449220546,0.4131664577468293,0.703783058397346,0.3408839607456276,11.327424,0.4962538591589467,210.77206,Kapha
419.9809887298244,486.8958566804719,0.4735060860755598,330.23541774093536,150.47257933855818,282.7806452985682,0.7863103964293423,0.6733177283900396,0.3090446905102884,0.5654620826244354,40.635037598776265,2.3628490603016097,0.4943032108671626,0.6090778826052313,15.032236,0.2919163981354223,143.417556,Pitta
452.7797715082154,536.1536638624527,0.4434888567154191,375.4470567325845,149.8730527869596,296.2074231442973,0.8292045721962477,0.6541975631058483,0.2795337659492498,0.5923934578895569,57.23730459514541,19.661399152901257,0.5546589435391481,0.2348941844818083,13.243712,0.4508310975048978,168.562032,Pitta
431.279678511342,472.93585856066767,0.5554774587037585,333.36620397302136,145.67517896035935,296.9113272074428,0.7729698860927302,0.6884426556620948,0.3080231205214741,0.5937431156635284,40.04264221551516,7.111040362665726,0.5594587014894213,0.4924999723707763,20.482064,0.2819076024739131,154.165656,Pitta
483.03228508807393,509.8181418809484,0.6145081420713727,390.6342113325524,136.20349086547216,307.4572137715763,0.8087124264609474,0.6365148319547955,0.2671609338242774,0.6141969263553619,40.393239454318014,20.167809951828467,0.466030143683113,0.3268690972360206,60.444216,0.4161599955542273,154.202864,Kapha
392.7066682776376,500.16059016076633,0.3449352031489042,314.13030627713886,154.87565648047834,275.0066211687002,0.7999108027751989,0.7002850814192814,0.3096518588773592,0.550010472536087,45.41089726058111,11.694831210931564,0.6564414917666892,0.425283999784268,27.112856,0.3440837832337378,184.924556,Vata
509.6724994372812,500.15552995334514,0.7333802803957761,402.4186442712232,144.02659110873495,333.202482854741,0.7895631895296004,0.6537580175948731,0.2879636082843467,0.6663886606693268,41.751189450679945,7.106479639209556,0.9153567010795838,0.2136936726890487,21.946996,0.1527116006172763,224.178376,Kapha
