face_width,face_height,ratio,jaw_width,forehead_height,eye_distance,ratio_jaw,ratio_eye,ratio_forehead,symmetry,nose_width,lip_height,brightness,texture,hue,saturation,value
417.8786648686873,438.83763949961605,0.9522397972634544,324.27245951811733,148.92761910600797,294.3394560801101,0.7759966870287948,0.7043658382813162,0.3393683806972949,0.5880091190338135,48.538944524776255,3.946295115408999,212.312288,30.06862597800332,18.262104,59.17764,234.916076
420.813307063074,487.4788378647302,0.8632442567278066,327.9776438477134,153.46327286678087,286.6612899312749,0.7793899060291698,0.6812077591650599,0.31481012291525395,0.5731976479291916,47.72985177082107,18.49388901424871,177.705876,42.01574151520623,20.100848,87.753284,207.895552
426.2928972998552,508.03319579016227,0.8391044144995812,345.6986657338588,141.2644961514718,275.6587576076524,0.8109416505025503,0.6466416854554193,0.27806154661165017,0.5509224832057953,44.09189787607342,18.12495074344829,148.475048,42.79323808030536,22.545128,101.7098,181.486296
454.42292863640625,496.0019121273135,0.9161717274181903,358.71104179092185,146.81705246031476,297.35189710320645,0.7893770740559054,0.6543505584004636,0.2960009807837794,0.5946940183639526,53.51042691317527,36.526428491833734,212.5277,36.816126258882804,16.217604,49.549888,228.899372
395.0070906558653,443.315505249142,0.8910292691744957,311.78365026048573,125.56912691994928,279.71314974764005,0.78931152790904,0.7081218448084249,0.28325002268842325,0.5593248009681702,44.83038910788096,3.4035266056925697,69.284764,22.043013620290306,32.683996,114.424428,100.621136
388.46336599700703,476.61785203853134,0.8150415775143949,302.63332030589,145.52569455690374,271.5516857275126,0.7790524069860983,0.6990406547875221,0.3053299282317671,0.5430586636066437,42.390920172457506,6.223961865459452,131.79844,59.01995247004525,16.564248,107.0805,161.684096
404.36026007336346,477.9609381373093,0.8460111021817399,315.9402502395757,136.68142651381683,289.64963731499466,0.7813335815499137,0.7163157854890173,0.28596777604146134,0.5781071484088898,51.88352415476207,41.37100148629966,137.349008,51.488268735858036,45.43958,61.649308,158.862508
437.9597970832059,489.3898077669423,0.8949099268772912,350.47700758758003,146.6794612524083,284.4775728921004,0.800249269274811,0.6495517962760721,0.29971907654084234,0.5689495801925659,44.50305743976505,2.325637279632624,128.663176,41.2710100384401,22.824828,95.429588,154.528836
387.86793241863836,478.5060248932247,0.8105810841257189,308.560552842838,137.1960723806808,273.201018858718,0.7955299395821117,0.704366089650957,0.28671754428023166,0.5461649000644684,52.45185591232976,39.16334538615147,140.21736,54.8234592362649,27.09606,119.983736,177.537608
441.94084220740234,509.6585500338684,0.8671312237929375,350.5148958721223,141.91901873606912,300.7120748981771,0.7931262793485514,0.6804351310826648,0.27845901678023094,0.6011552512645721,49.03503652229829,24.92167614314457,179.240812,34.90096889171784,12.616372,68.633484,203.338996
404.98953091175673,458.71744236570197,0.8828736243887759,323.64790202830426,138.7905894597154,267.91133353276626,0.7991512800335177,0.6615265657105135,0.3025622674035311,0.5355808138847351,51.00898998833745,0.5330322795297551,117.644296,58.68398836705276,53.973028,77.610504,147.379228
428.34047655736845,476.54318584656863,0.8988492318832151,354.0717887467576,141.5526250298088,285.0465328077755,0.8266129589070859,0.6654671888557763,0.2970404975539492,0.5695463120937347,50.95549982364897,2.67396470081152,147.944192,41.5369274437474,28.253836,108.203196,189.030216
428.15395328859677,482.37385838362957,0.8875977539978711,332.1488363175334,147.5450681905529,281.8269550311647,0.7757696355863116,0.6582374233998944,0.30587285282199317,0.5635661482810974,39.89374221306974,3.926270940577725,143.2497,43.15452937884967,68.13114,74.434028,166.898136
420.42686452057893,502.9604496482889,0.8359044231302398,337.0767750114287,144.60041354916777,282.8494808384719,0.8017488972685036,0.6727673816967209,0.28749857697615033,0.5651321411132812,43.19742371114055,7.403118525059674,155.659804,32.147137705892014,26.978828,48.974316,172.553904
442.74712340780036,479.3540572989409,0.923632785967406,364.9101125705571,142.88220892713008,289.3323320340077,0.8241953324549326,0.6534934203683417,0.29807238877301095,0.5785083472728729,55.22254562622266,5.742530291356175,141.478644,47.850087313622154,26.228828,87.7502,172.834644
